energy_PTB7	beta_PTB7	delta_PTB7
45.175552	0.02660292961021219	0.07032901690867047
45.204163	0.02655377757839113	0.07023344930814752
45.261383	0.02645919104548501	0.0700481122166314
45.318604	0.026365156910433	0.06986646310557881
45.433044	0.02617825029188384	0.06950910383449527
45.547485	0.02599289234399909	0.06915743518726584
45.661926	0.0258090571705988	0.06881027546957084
45.776367	0.02562673653624968	0.06846691966528176
45.890808	0.02544591106656697	0.06812668895307275
46.005249	0.0252680794827556	0.06778917062432872
46.11969	0.02509215663027574	0.06745597724390838
46.234131	0.02491766540755408	0.0671261760273856
46.348572	0.02474458390488668	0.06679944152813957
46.463013	0.02457290747859918	0.0664755241188042
46.691895	0.02423422453524919	0.06583444333553559
46.806335	0.02406853897657843	0.06551820449093647
46.920776	0.02390418264343061	0.06520505727621109
47.035217	0.02374113672658639	0.06489463599336044
47.149658	0.02357939355443113	0.0645867357471515
47.264099	0.0234189351122037	0.06428116653982067
47.37854	0.02325974704251567	0.06397761426974813
47.492981	0.0231030204053059	0.06367569099311919
47.607422	0.02294807866409836	0.06337710185537394
47.721863	0.02279435495546346	0.06308111098307879
47.836304	0.02264183815115027	0.06278749455647506
47.950745	0.02249051555964795	0.06249608775709717
48.065186	0.02234037478235736	0.06220671597802076
48.179626	0.02219141500744727	0.06191883265130423
48.294067	0.02204537725898691	0.06163311623292879
48.408508	0.0219005108118091	0.06135037427667037
48.522949	0.02175676643127653	0.06107005355492499
48.63739	0.02161412253710403	0.06079200636483149
48.751831	0.02147258293145118	0.060516148798038
48.866272	0.02133212649689187	0.06024245830516703
48.980713	0.02119262443236295	0.05997112088017997
49.209595	0.02091562153078626	0.0594334069998719
49.438477	0.02064282605778629	0.05890220198012033
49.667358	0.02037415734031934	0.05837698524481183
49.781799	0.02024191457406234	0.05811548040675344
49.89624	0.02011232945947124	0.05785659848886808
50.125122	0.01985607218848231	0.05734536745705254
50.354004	0.01960362815849303	0.05684131034007735
50.582886	0.01935527008165289	0.05634278393085093
50.697327	0.01923380660146336	0.05609622442119603
50.811768	0.01911324088949507	0.05585178820428149
51.040649	0.01887476817340632	0.05536841872301972
51.269531	0.01863978312358413	0.05489203093702705
51.498413	0.01840697976997178	0.05442277425847834
51.727295	0.0181764998963984	0.05395783093086589
51.956177	0.01794935876342658	0.05349748600098284
52.185059	0.01772549323573458	0.05304110255918627
52.41394	0.01750719235839031	0.05258884579567024
52.642822	0.01729224577455184	0.05214204430333357
52.871704	0.01708036071265417	0.05169882464273188
52.986145	0.01697554581766192	0.05147763339554538
53.043365	0.01692341641613603	0.05136626823344678
53.100586	0.01687392563117576	0.05125478927243735
53.215027	0.01677617110625502	0.05103595339806297
53.329468	0.01667909944248002	0.0508197106307673
53.55835	0.01648697398808463	0.05039259407392265
53.787231	0.01629751043183852	0.04997074337466841
53.901672	0.0162037633862354	0.0497603626595161
54.016113	0.01611429804839767	0.04955111494512354
54.130554	0.01602568382852301	0.04934518290886659
54.244995	0.01593767245635137	0.04914133465103372
54.473877	0.01576344016873063	0.04873882970042021
54.702759	0.01559155843457861	0.04834219269776534
54.8172	0.01550689985870486	0.04814530155715521
54.931641	0.01542368774246784	0.04795044967323036
55.160522	0.01525892724251702	0.04756583224828099
55.389404	0.01509635835946059	0.04718708397984707
55.618286	0.01493594155392694	0.04681359546505329
55.847168	0.01477854305194012	0.04644505369200798
56.07605	0.01462345188625355	0.04608225603301038
56.304932	0.01447038607362262	0.04572456416868354
56.533813	0.01431931414812205	0.04537164347119433
56.762695	0.01417069526176715	0.04502334027984012
56.991577	0.01402407829037221	0.04467996064022567
57.220459	0.01387934859304999	0.04434111632797448
57.449341	0.01373647307471326	0.04400645000845658
57.678223	0.01359650568274429	0.04367593795903729
57.907104	0.01345849442220214	0.04335054493019748
58.135986	0.0133222331650963	0.04302978462672859
58.364868	0.01318768685031288	0.04271370610564196
58.59375	0.01305372600498606	0.04240222097919115
58.822632	0.01292116047233602	0.04209400989158826
59.051514	0.01279025217268897	0.04178952417800787
59.280396	0.01266097786924708	0.04148881641771154
59.509277	0.01253331745939836	0.041191905409067
59.738159	0.01240723698843554	0.0408988314267265
59.967041	0.01228271320699255	0.04060966983863933
60.195923	0.01215972187806072	0.04032467572612747
60.424805	0.01203694680130011	0.04004467960464432
60.653687	0.01191425168473999	0.03976689407301644
60.882568	0.01179305671309071	0.03949225007304828
61.11145	0.01167334131861492	0.03922149699752925
61.225891	0.01161403028944769	0.03908812014743276
61.340332	0.01155350318416129	0.03895736281679404
61.798096	0.01130653706344157	0.03842902946914029
62.255859	0.01106555895517269	0.03790464370570883
62.484741	0.01094848225861287	0.0376447232455384
62.713623	0.01083298355657694	0.03738756824853694
62.942505	0.01071887250659658	0.03713267502133506
63.171387	0.01060612570500243	0.03687987059196327
63.400269	0.01049519042626806	0.0366288273395436
63.62915	0.01038607352040938	0.03638051572140333
63.858032	0.01027824950070404	0.03613461888293922
64.086914	0.01017169752972765	0.03589096979776879
64.315796	0.01006640279895782	0.03564936906015841
64.544678	0.009962802328342863	0.03540996233475494
64.77356	0.00986041317515756	0.03517288040036216
65.002441	0.009759216822212135	0.03493791333554886
65.460205	0.009560856416182402	0.03447338784050016
65.689087	0.009464259827849663	0.03424455568717183
65.917969	0.009368770068846986	0.0340180124726619
66.375732	0.009181055789496226	0.03357088208761907
66.604614	0.009089685937120704	0.03335002217290971
66.833496	0.008999514605784032	0.03313177356070995
67.062378	0.008910361750140339	0.03291569480143839
67.29126	0.00882221132262782	0.03270164421636206
67.520142	0.008735108592960436	0.03248940266997019
67.749023	0.008649311635293377	0.03227923947847329
68.206787	0.008480574655511788	0.03186486877985615
68.664551	0.008315804190138245	0.03145744016476503
69.122314	0.008155701049427031	0.03105769928040359
69.580078	0.007999076156460954	0.03066507626502073
69.80896	0.007922490034595052	0.03047093385373743
70.037842	0.007847123678980484	0.03027897955182458
70.495605	0.007698814787671233	0.02990056143114591
70.953369	0.007554058169971477	0.02952848272805389
71.411133	0.007413245942102783	0.02916364677246577
71.868896	0.007275397348326764	0.02880556814435901
72.32666	0.007140429545833415	0.0284538031755548
72.784424	0.007008271751969488	0.02810800440248588
73.242188	0.006879047151380762	0.02776763315363954
73.699951	0.00675303946106261	0.02743313228282643
74.157715	0.006629609102273558	0.02710400831696137
74.615479	0.00650973814780713	0.02677967832364743
75.073242	0.006392784752363351	0.02646135349272169
75.531006	0.006278285459346685	0.02614762013261197
75.98877	0.006168019679678075	0.02583942797210081
76.446533	0.006059936476529275	0.0255370045723757
76.904297	0.005954422236025142	0.02523928215032319
77.362061	0.005851674300021334	0.02494712851876188
77.819824	0.00575092447829798	0.02465996567614854
78.277588	0.005652681999791258	0.02437733236007088
78.735352	0.005556597497628773	0.02409981930468374
79.193115	0.005462350958977998	0.02382683642676003
79.650879	0.005370368079442684	0.02355824457182781
80.108643	0.005280166743071583	0.023294182089643
80.566406	0.005191735830839321	0.02303410089169155
81.02417	0.005105498807916733	0.02277828206711069
81.481934	0.00502086628777146	0.02252659150019798
81.939697	0.00493799418059653	0.0222785117444616
82.397461	0.00485715792153738	0.02203454470899492
82.855225	0.004777801685593231	0.02179439958517576
83.312988	0.00470020789858483	0.02155756774621001
83.770752	0.004624526035730285	0.02132472854475216
84.228516	0.004550207327107056	0.02109549848794244
84.686279	0.004477574763214125	0.02086940639951468
85.144043	0.00440667462771533	0.02064712353745417
85.601807	0.004337030639471569	0.02042824617534515
86.05957	0.004268959542435024	0.02021234289651837
86.517334	0.004202481931608802	0.02000005174563857
86.975098	0.004137163864328158	0.01979099637349813
87.432861	0.004073243363322217	0.01958479288447739
87.890625	0.004010777646583171	0.01938194778499458
88.348389	0.003949384956017853	0.01918215411137158
88.806152	0.003889237382934099	0.0189850472511341
89.263916	0.003830480706510905	0.01879107924637853
89.72168	0.003772717841840197	0.01860001194851671
90.179443	0.003716035392845742	0.01841150080547833
90.637207	0.003660698744008348	0.01822589274156968
91.094971	0.003606283605527388	0.01804305245161353
91.552734	0.003552782719709427	0.01786269607594949
92.010498	0.003500553293518833	0.01768493792486727
92.468262	0.003449181442928911	0.01750980426024689
92.926025	0.003398649049271132	0.01733703342061517
93.383789	0.003349372501381591	0.01716651804856191
93.841553	0.003301004011229082	0.01699865058683602
94.299316	0.003253415058632365	0.01683310993088774
94.75708	0.003206848794061246	0.01666964680536715
95.214844	0.003161275271352406	0.01650871435523477
95.672607	0.003116425286669579	0.01635006354789218
96.130371	0.003072364034128757	0.01619341624778258
96.588135	0.00302939065881707	0.01603910506206853
97.045898	0.002987089553691315	0.01588707891959436
97.503662	0.002945447783891432	0.01573719006674799
97.961426	0.002904534671048699	0.01558937029253806
98.419189	0.002864277661516365	0.01544367988267462
98.876953	0.00282463990692507	0.01530008358086454
99.79248	0.002746178737651438	0.01501897331414906
100.70801	0.002669593441337989	0.01474406435042481
101.62354	0.00259553256755228	0.01447555824150333
102.53906	0.00252382295506839	0.01421310383022914
103.45459	0.002455035190341253	0.01395705830962097
104.37012	0.002388518045926574	0.01370692453764998
105.28564	0.0023244674385362	0.01346298412121499
106.20117	0.002262682412712234	0.01322451735651176
107.1167	0.002203106365647301	0.01299196769368663
108.03223	0.002145803786162111	0.01276457085664424
108.94775	0.002090472958559456	0.01254286383382201
109.86328	0.002037282230571472	0.01232612478977436
110.77881	0.00198579355814905	0.0121147461054149
111.69434	0.001936262246825498	0.01190812696878809
112.60986	0.00188821992948082	0.01170653174818205
113.52539	0.001841872838647582	0.01150946582573937
114.44092	0.001796845236047702	0.01131702717003084
115.35645	0.001753309028410204	0.01112881865900709
116.27197	0.001710975028160074	0.01094484670510175
117.1875	0.001670102520305774	0.01076477207694846
118.10303	0.001630370816920649	0.01058871677306661
119.01855	0.001592007316913933	0.0104162953073168
119.93408	0.00155473457671704	0.01024769920683616
120.84961	0.001518693606282929	0.01008250754583021
121.76514	0.001483703132655738	0.009920937222398056
122.68066	0.001449802299604021	0.009762559276621712
123.59619	0.001416925451412868	0.009607596157616836
124.51172	0.001384997504537539	0.009455638972433055
125.42725	0.001354078902435122	0.009306883868064922
126.34277	0.001323972081848492	0.009160980873625137
127.2583	0.001294871211337392	0.009018053071503985
128.17383	0.001266463909922725	0.008877894422532553
129.08936	0.001239040514341925	0.008740418669680368
130.00488	0.001212275666181202	0.008605674232773676
130.92041	0.001186298746736549	0.008473420972777012
131.83594	0.001160996288535416	0.008343800269207696
133.66699	0.001111516218380501	0.008091669111394723
134.58252	0.001087509524192906	0.007968416853003778
135.49805	0.001064435052159265	0.007847197278106835
137.3291	0.001020023189711678	0.0076106022754227
139.16016	0.0009780064515500051	0.007381357163018136
140.99121	0.0009382748297641712	0.007158915154376786
142.82227	0.0009006998398757489	0.006942524767123399
144.65332	0.0008650645807622685	0.006731528378210592
146.48438	0.0008312628097302308	0.006525131005159942
148.31543	0.0007991954923638516	0.006322442816438532
150.14648	0.0007688613043779434	0.006122336844903138
153.80859	0.0007127596862609063	0.005722485668811408
154.72412	0.0006995868651306792	0.005620589665215122
155.63965	0.0006867093987329418	0.005516625794772474
156.55518	0.0006742103403076635	0.005409687057932897
157.4707	0.0006619547955684021	0.005298195903019919
157.92847	0.0006559164071763539	0.005239993317041197
158.38623	0.0006500050473680786	0.005179601293325525
158.84399	0.0006441546252351683	0.005116455737343888
159.30176	0.0006383607034878569	0.005049677664938499
159.75952	0.0006326224350936265	0.004978007383785635
159.9884	0.0006297740880545757	0.004939767240670623
160.21729	0.0006269392964209014	0.004899488990407752
160.44617	0.0006241181666317323	0.004856713321602186
160.67505	0.0006213363358167102	0.004810820640485157
160.90393	0.0006185771317284348	0.004760976444756934
161.13281	0.0006158311556924767	0.004705892702803908
161.24725	0.0006144629718774112	0.004675805186328233
161.36169	0.000613098196118147	0.004643577542168975
161.47614	0.0006117365474747592	0.004608744068254483
161.59058	0.0006103782016480844	0.004570670207434045
161.70502	0.0006090230572822117	0.004528459551711348
161.81946	0.0006076711585297036	0.004480785496394958
161.87668	0.0006069964617996375	0.004454291935263184
161.9339	0.0006063224926636044	0.004425558991834875
161.99112	0.0006056493737622962	0.004394088624473978
162.04834	0.0006049769390150602	0.004359193717657765
162.10556	0.0006043055131626439	0.004319885425784293
162.16278	0.0006036347556532549	0.004274661063455275
162.19139	0.000603299649494952	0.004249104954487951
162.22	0.0006029647807072523	0.004221052085658363
162.24861	0.0006026301061886006	0.00418982876948347
162.27722	0.0006022955477338964	0.004154493256041376
162.30583	0.0006019612704675411	0.004113640098009727
162.33444	0.0006016272166979442	0.004064504132159612
162.36305	0.0006012933536646069	0.004000871752565044
162.39166	0.0006144469212718936	0.003906037825006875
162.42027	0.0006836403980291717	0.003795100748349326
162.44888	0.0007997919608466576	0.003725699349307555
162.47749	0.0009160852596667489	0.003696341164400288
162.5061	0.001032342682972151	0.003687811708792784
162.53471	0.001148502862612103	0.003703050018309114
162.56332	0.001264550544479114	0.003743974747027238
162.59193	0.001366744702453408	0.003828023573460962
162.62054	0.001412531985644259	0.003937705083276637
162.64915	0.001412150578750635	0.00401686699555849
162.67776	0.001411519575198188	0.004067627683766856
162.70638	0.001410888983956326	0.004110378902417769
162.73499	0.001410258697681479	0.004144779717971513
162.7636	0.001409628627577861	0.004175345821585649
162.79221	0.001408999025885184	0.004201485466836845
162.82082	0.001408369753309418	0.004225360280088668
162.84943	0.001407740949066598	0.004246402319750266
162.87804	0.001407112421903251	0.004265956495991214
162.90665	0.001406484255294655	0.004283509200252192
162.96387	0.001405228928192973	0.004315021678747042
163.02109	0.001403975154646897	0.00434231434205556
163.07831	0.001402722735751816	0.004366303760579581
163.13553	0.001401476557044151	0.004387632165972539
163.19275	0.001400235436780992	0.00440677875842456
163.30719	0.001397757591686848	0.004439856735457114
163.42163	0.001395285315638688	0.00446753355318696
163.53607	0.001392818647626562	0.004491090848165331
163.65051	0.001390357438494226	0.004511400959911145
163.76495	0.001387901664617299	0.004529084599124542
163.87939	0.001385451444617585	0.004544599953035372
164.10828	0.001380567500961165	0.004570439258099582
164.33716	0.001375705438139243	0.004590892472848543
164.56604	0.001370865017177038	0.004607233375717829
164.79492	0.001366046032821672	0.004620332401607747
165.0238	0.001361248696586397	0.004630810688646675
165.25269	0.001356472565888715	0.004639127142849931
165.71045	0.001346983857816944	0.004650584044715223
166.16821	0.001337639594935652	0.004656706082827306
166.62598	0.001328382121666495	0.004658820664686764
167.08374	0.001319205844755818	0.0046577853563802
167.5415	0.001310109944924684	0.004654222841789607
168.45703	0.001292160127020144	0.004641226558539026
169.37256	0.001274639605504769	0.004622467970747909
170.28809	0.001257420112824608	0.004599576576257498
171.20361	0.001240502415532799	0.004573549989087488
172.11914	0.001223980795888041	0.004545200407767527
173.9502	0.001191773722559467	0.004483543680485058
175.78125	0.001160845718490743	0.004417546438331321
179.44336	0.00110228927209142	0.004279151915310672
183.10547	0.001047060548469674	0.004138631100510187
186.76758	0.0009934479249828112	0.00399853210761628
190.42969	0.0009421552815411041	0.00385900612843415
194.0918	0.0008937683417533887	0.003721746705723104
197.75391	0.0008483864367895771	0.003587049926579624
201.41602	0.0008060174200605259	0.003455451887335822
205.07812	0.0007665642755720363	0.003327153097263693
208.74023	0.0007297754811279859	0.003202012370398994
212.40234	0.0006965924101391054	0.003079078190965028
216.06445	0.0006673302066166905	0.002960911111942131
219.72656	0.0006404302636016001	0.002846948499255637
223.38867	0.00061547991493781	0.002736909962075479
227.05078	0.0005920582236113741	0.002630306036106759
230.71289	0.0005699709594569802	0.002526570339728014
234.375	0.0005491161296482022	0.002425221806702371
241.69922	0.000510881274791401	0.002227704701424306
249.02344	0.0004762417317206719	0.00203387184218857
252.68555	0.000459720976374323	0.001935766475603691
256.34766	0.0004440747058545901	0.001835389981055412
260.00977	0.0004292440021437076	0.001731243942390409
263.67188	0.0004151791449290217	0.00162106018923194
265.50293	0.000408426672775548	0.001562651623707458
267.33398	0.0004018284251488773	0.001501273903587448
269.16504	0.0003954003140943041	0.001436056047752076
270.99609	0.0003891349714070331	0.001365923566071792
272.82715	0.0003829158376553966	0.001289361707365054
273.74268	0.0003796174707418121	0.001247697645342861
274.6582	0.0003766003047537245	0.001202960456813262
275.57373	0.000374426884919063	0.001154836431866128
276.48926	0.00037373628852951	0.001103626850089683
277.40479	0.000373696593092796	0.001050476463474383
278.32031	0.0003708599679729488	0.0009946842277126994
278.77808	0.0003667036100220425	0.0009639728793446798
279.23584	0.0003625239963100351	0.0009288757229191953
279.6936	0.0003578649992319647	0.0008894493450242606
279.80804	0.0003583774507373098	0.0008782443094126446
279.92249	0.0003579228649670267	0.0008690547109862601
280.03693	0.0003561287070369954	0.000857237277758489
280.15137	0.0003573734527153868	0.0008472914909559007
280.38025	0.0003549378729534123	0.0008252815342769487
280.60913	0.0003552760582907791	0.0008020216482411323
280.72357	0.0003535447348485172	0.0007900797248182856
280.83801	0.0003543078762889795	0.0007765438088424145
280.95245	0.0003543290676319305	0.0007659264207953085
281.06689	0.000352425774669805	0.0007530916035357762
281.18134	0.0003530134788069372	0.0007374435685860003
281.29578	0.0003537394947794165	0.0007254702711932838
281.52466	0.0003550646501356031	0.0006982565465981673
281.58188	0.0003544111153459268	0.0006928391275811647
281.6391	0.0003531068811414237	0.0006847816338267182
281.75354	0.0003531763400979419	0.000669611292871104
281.86798	0.000352636020211888	0.0006546805356800878
281.98242	0.0003526430730251683	0.0006374125908254662
282.2113	0.0003539753283201944	0.0006062233168801647
282.44019	0.0003516348758258687	0.0005709590252678812
282.55463	0.0003506324996966468	0.0005486677390443462
282.61185	0.0003528334512844583	0.00053836041674579
282.66907	0.0003546588456565118	0.0005304810944819979
282.69769	0.0003529819367668057	0.0005267611536014891
282.72629	0.0003520643234155078	0.0005203721790600213
282.78351	0.0003525534110967903	0.0005091329574214729
282.84073	0.0003531108425451259	0.0004992727627221759
282.86932	0.0003509847763948511	0.0004951814877143887
282.89795	0.0003481893537336703	0.0004867065972834258
282.95517	0.0003521214055550531	0.0004695450754533218
283.01239	0.0003580009933798551	0.000458855232590141
283.06961	0.0003582080997301749	0.0004506677414357582
283.12683	0.0003571833366886501	0.0004384036823198101
283.24127	0.0003593020254544917	0.0004109067445211776
283.29849	0.0003614777388043535	0.0003965684351248468
283.35571	0.0003679688903345723	0.0003819771619962072
283.38434	0.0003729235605261663	0.0003786787466844412
283.41293	0.0003755158126407494	0.0003800152452000399
283.44153	0.0003683363717404901	0.0003825968792902083
283.47015	0.0003566739435779207	0.0003747434095030921
283.49878	0.0003494711889984757	0.0003610391624250395
283.52737	0.0003467872646244802	0.0003456824137046858
283.55597	0.0003452500007186896	0.0003304373264687579
283.58459	0.0003481921209992654	0.000311660675153206
283.61322	0.0003563158538683342	0.0002970114220695543
283.64182	0.0003659400605537842	0.0002850318676051182
283.67041	0.0003754292487450483	0.0002788690344682778
283.69904	0.0003808982871297792	0.0002736274769426416
283.81348	0.0003945920046843499	0.0002496264490329526
283.8421	0.0003921240437192714	0.000251299237801677
283.8707	0.0003752302495527348	0.0002380168828920305
283.89929	0.0003749447405253769	0.0002090691703992926
283.92792	0.0003860347434813499	0.0001886867121134952
283.98514	0.0004084603477648143	0.0001595161174883205
284.01373	0.0004201831548767174	0.000146084471254419
284.04236	0.0004349265698177671	0.0001335308131742147
284.07098	0.0004510718656320954	0.0001252039107436352
284.09958	0.0004662139745212892	0.0001195015808193693
284.1568	0.0004934474448665256	0.0001128648919095442
284.18542	0.0005062391562216242	0.0001127400209114597
284.21402	0.0005166456281803321	0.0001132567330382558
284.27124	0.0005350721312492185	0.0001162836263335604
284.29987	0.0005426712986939697	0.0001233902926097538
284.32846	0.0005412616786476856	0.0001307614976182265
284.35706	0.0005357554572972841	0.0001322237024997318
284.38568	0.0005302161706846659	0.0001289356840312431
284.41431	0.0005253857604341337	0.0001228814436370839
284.4429	0.0005220759666476683	0.0001143585237053157
284.4715	0.0005193544501910318	0.0001056639775691252
284.50012	0.0005166633369198408	9.477838417718389e-05
284.52875	0.0005145055457042294	8.310990799250239e-05
284.55734	0.0005126141062957694	6.919513890337538e-05
284.58594	0.0005107356125920281	5.409017130676054e-05
284.61456	0.0005099879807026135	3.457286224709914e-05
284.64319	0.0005118995775081086	1.426863942996302e-05
284.67178	0.0005148511429229859	-1.067022624336266e-05
284.70038	0.0005257381940735597	-3.785337505097114e-05
284.729	0.0005412560139574202	-6.132634326743901e-05
284.78622	0.0005731211017240811	-0.0001047835045907064
284.81482	0.0005901746837071877	-0.0001331776925125849
284.84344	0.0006222558516786791	-0.0001652112790839575
284.87207	0.0006613606287971665	-0.0001869965663540962
284.90067	0.0007073257856744304	-0.0002085647575083975
284.92926	0.0007653365647361376	-0.0002167278982161827
284.95789	0.0008276696560632725	-0.0002106840032957452
284.98651	0.000890052609354486	-0.0001776429587700547
285.01511	0.0009248937658007076	-0.0001267859762719408
285.0437	0.0009384304914517714	-8.427613115274309e-05
285.07233	0.000947938747660446	-5.056306350761596e-05
285.10095	0.0009537040495756802	-1.513260667722417e-05
285.12955	0.0009489942478054993	1.674924904369742e-05
285.15814	0.0009401293330291977	4.060146864445212e-05
285.18677	0.000931218924664253	5.857505184091676e-05
285.21539	0.0009223115214729717	7.349064515092687e-05
285.24399	0.0009149356350968221	8.425260002301675e-05
285.27258	0.0009110252836036043	9.541669103662413e-05
285.30121	0.0009084195076695759	0.0001112829565168194
285.32983	0.0008971156605137777	0.0001323696559197569
285.35843	0.0008787653118158848	0.0001465927122952619
285.38702	0.0008589872932928587	0.0001570812606467015
285.41565	0.0008391790911034203	0.0001643417867208465
285.44427	0.0008136683290812245	0.0001727985613741011
285.47287	0.0007832644740413664	0.0001714144130796921
285.50146	0.0007517913985917321	0.0001648889182963708
285.53009	0.0007213210412752043	0.0001471965670537241
285.55872	0.0006930831033573991	0.0001269090475699624
285.58731	0.0006656965773131902	9.166164498479024e-05
285.61591	0.000655132684656197	5.009426042522881e-05
285.64453	0.0006567526023067371	1.277579376758801e-05
285.70175	0.0006653807717043137	-4.542421121512134e-05
285.73035	0.0006711882500667505	-6.960709100807204e-05
285.75897	0.0006771919776521678	-9.815733543901904e-05
285.7876	0.0006831979793633647	-0.0001227674002731471
285.81619	0.0006931303516617861	-0.0001568895022459122
285.84479	0.0007058855602109128	-0.0001807279085977672
285.87341	0.0007191367549234142	-0.0002182894171768795
285.90204	0.0007323913072397914	-0.0002420878385982082
285.91632	0.0007390037670767589	-0.0002822108772724477
285.92346	0.0007423099907590756	-0.0003025322387127292
285.93063	0.0007456303436024278	-0.0003229404435779691
285.9342	0.0007600905764372564	-0.0003288109917777191
285.93781	0.0007757424104481062	-0.0003343739535390854
285.94495	0.0008067807931475881	-0.0003454055895743372
285.95209	0.0008378191758470699	-0.000356437225609589
285.95566	0.0008533383671968109	-0.0003619530436272149
285.95923	0.0008688575585465518	-0.0003674688616448408
285.9628	0.0008780453254147466	-0.0003606606282861573
285.96637	0.0008866776560862632	-0.0003527712441936895
285.97354	0.0009040160980333265	-0.000336925045375485
285.98785	0.000938619201323423	-0.0003053000783723449
286.01648	0.0009512105418594252	-0.0002730959911818185
286.04507	0.0009587280082790868	-0.0002540561966391166
286.10229	0.0009736858690844456	-0.0002428664631425399
286.13092	0.000981167250427609	-0.0002458409112638704
286.15952	0.0009955543137496812	-0.0002513758444928533
286.18811	0.001021720385562737	-0.0002488281488698055
286.21674	0.001034187772490818	-0.0002300798229295912
286.27396	0.001040141660895532	-0.0002137189505575031
286.30255	0.001041236010740991	-0.0002087754822092567
286.33118	0.001036701909056972	-0.0002027230608894493
286.3884	0.001024027476269236	-0.0002108773540710835
286.44562	0.001014375583544897	-0.0002322213801605145
286.47424	0.001009685015755577	-0.0002484495155728026
286.50284	0.001005000498689729	-0.0002685323998295638
286.53143	0.001007049902920349	-0.0002963012692834879
286.56006	0.001013220664841757	-0.0003203425180336899
286.58868	0.00101992669662323	-0.0003502270214986906
286.61728	0.001033686820962845	-0.0003806734937648591
286.6745	0.001068369727692579	-0.0004407489392808345
286.70312	0.001085900827265696	-0.000484274016310634
286.73172	0.001130623576617536	-0.0005340943594054049
286.78894	0.001244021567016057	-0.0005912839078275775
286.81757	0.001318817280447326	-0.0006102629381847993
286.84616	0.001401982540711408	-0.0006083829654190409
286.87476	0.001484566891323807	-0.0005714786386834848
286.90338	0.001525435599234521	-0.0005155241587970524
286.93201	0.001548275135472912	-0.0004822476062819014
286.9606	0.001570916202154643	-0.0004546235614974033
287.01782	0.001617635329294604	-0.0004118919061977702
287.04645	0.001642903202018606	-0.0003915031769920269
287.07504	0.001668391452846721	-0.000366726558884368
287.10364	0.001693876879387051	-0.0003400165726130552
287.13226	0.001714227777027658	-0.0003046792033101916
287.16089	0.00172495939076232	-0.0002719924039908488
287.18948	0.001732481511848536	-0.0002412844479908153
287.21808	0.001736183140927824	-0.0002134763508718898
287.2467	0.001736764231720801	-0.0001879651166575332
287.30392	0.001736604261897172	-0.000146003065017374
287.33252	0.00173322621240602	-0.0001261135554088574
287.36115	0.001724889903224334	-0.0001096087884909032
287.38977	0.001717090705118863	-0.0001028869035807296
287.41837	0.001715603303834816	-9.839958560413381e-05
287.47559	0.001717286416700322	-8.882528407748021e-05
287.50421	0.001721132323400455	-8.641065855162559e-05
287.53281	0.001726217880180934	-8.146279651273577e-05
287.59003	0.001738329644679739	-7.41695204168958e-05
287.64725	0.00175449896068191	-6.424012319083917e-05
287.70447	0.001772479611692735	-5.400088735551316e-05
287.76169	0.001793116296484887	-3.995211079544638e-05
287.81891	0.001813511772305926	-2.295404534401783e-05
287.87613	0.001833820505195303	-3.417013011269215e-06
287.90472	0.001843966382745145	7.421806176251353e-06
287.93335	0.001853237571487369	2.028645025110423e-05
287.99057	0.00186828098564293	4.700577593926479e-05
288.04779	0.001879762067525255	7.270954124830941e-05
288.07642	0.001885410676035352	8.518983019831844e-05
288.10501	0.0018910521222037	9.996440317035945e-05
288.13361	0.001894115515476341	0.0001156437426254674
288.16223	0.0018938901085371	0.0001308941345202756
288.21945	0.00189159061157416	0.0001549334865134369
288.24805	0.001888985069848745	0.0001653341208293662
288.27667	0.001885572910373023	0.0001736614193182133
288.33389	0.001884002305985999	0.0001849579367759589
288.39111	0.001885082960977021	0.0001963125261708418
288.44833	0.001887093262886573	0.0002064262248579016
288.50555	0.0018922656031464	0.0002136947435077543
288.62	0.001910950773001277	0.000234596593411849
288.67722	0.001922379814897675	0.0002491008557225693
288.70581	0.001928090723609741	0.0002586780535391261
288.73444	0.00192931701722659	0.0002695972681396771
288.76306	0.001930063252122231	0.0002746634881211173
288.79166	0.001934943567976891	0.0002799579719533869
288.82025	0.001941249057983992	0.0002866154151293731
288.84888	0.001947573546184781	0.000295825223307919
288.8775	0.001953896783580565	0.0003052431471374905
288.9061	0.001960212028116218	0.0003176035555644385
288.93469	0.001965098179182781	0.0003310005748329043
288.96332	0.001967907901860546	0.0003465202762115658
288.99194	0.001970120522894261	0.0003613363026567939
289.02054	0.001970084478601737	0.00038271241368263
289.04913	0.001958138381627945	0.000402387357328851
289.07776	0.001941915487682779	0.0004120632178570609
289.10638	0.001929381012078358	0.0004116608260938745
289.13498	0.001926567494181444	0.0004098592173352592
289.16357	0.001926941779093074	0.0004126636342302861
289.1922	0.001926957222183433	0.0004180969816646264
289.24942	0.00192516745937328	0.0004314636561986599
289.27802	0.001924148664776497	0.0004403428422951687
289.30664	0.001918648403176139	0.0004521776733397024
289.33527	0.001908173079889487	0.0004599075451011471
289.36386	0.001896455777204179	0.0004640089464956926
289.39246	0.001884818701939315	0.0004611814085291703
289.42108	0.001880076798566638	0.0004557941644129689
289.4783	0.001875803359819997	0.000450461272783032
289.5069	0.001875280233590136	0.0004465214601734041
289.53552	0.001877855475130077	0.0004443484770998478
289.56415	0.001881373049934238	0.0004440959922355453
