beta_P3HT	delta_P3HT	beta_P3HTpara	delta_P3HTpara	beta_P3HTperp	delta_P3HTperp	energy_P3HT	beta_pcbm	beta_peg	beta_pmma	beta_ps	beta_si	beta_vac	delta_pcbm	delta_peg	delta_pmma	delta_ps	delta_si	delta_vac	energy_pcbm	energy_pmma	energy_ps	energy_si	energy_vac	energy_peg	energy	beta_pbttt1	delta_pbttt1	energy_pbttt1	beta_pbttt	delta_pbttt	energy_pbttt	beta_pbtttp	delta_pbtttp	energy_pbtttp	beta_n2200	delta_n2200	energy_n2200	energy_p3htpara	energy_p3htperp
367.18369	0.0005868985639411404	0.001341865857465114	0.0005652103492913026	0.001337541387750044	0.0005977426712660592	0.001344028092322649
367.24091	0.0005873144074138737	0.001341693125539974	0.0005710936928793092	0.001337860155901032	0.000595424764681156	0.001343609610359445
367.29813	0.000587385102317324	0.001341686526976335	0.0005722810764503484	0.001340093565177095	0.000594937115250812	0.001342483007875955
367.35535	0.0005873802966690309	0.001341541994432362	0.0005724414418395241	0.00133999179848179	0.0005948497240837843	0.001342317092407648
367.46979	0.0005873706776976196	0.001341277727019715	0.0005727614872795109	0.001337346976315383	0.0005946752729066741	0.001343243102371881
367.58423	0.0005870069733577048	0.001341143145509113	0.0005783207487448561	0.001332889918639815	0.0005913500856641291	0.001345269758943762
367.69867	0.0005865165615861856	0.001340722499022684	0.0005857557828755416	0.001334654802832509	0.0005868969509415077	0.001343756347117771
367.75589	0.0005862728679473669	0.0013404604755766	0.0005883501075082896	0.00133928133457137	0.0005852342481669056	0.001341050046079215
367.81311	0.0005860348482646367	0.001340174121466223	0.0005864155232938663	0.001343138606141814	0.0005858445107500219	0.001338691879128427
367.92755	0.0005855602555872894	0.001339528174717961	0.0005815699300099234	0.001344850304559037	0.0005875554183759725	0.001336867109797424
368.04199	0.0005851724071375216	0.001338711408325347	0.0005785913931310634	0.001341511683477216	0.0005884629141407508	0.001337311270749413
368.15643	0.0005849337006267713	0.001337941973700575	0.0005788255677859076	0.001338884798749266	0.000587987767047203	0.001337470561176229
368.27087	0.0005847505028858204	0.001337074917189228	0.0005802301417559178	0.001334477633623551	0.0005870106834507717	0.001338373558972067
368.38531	0.0005848132529328622	0.001336318688209806	0.0005868335662397531	0.001333696160739607	0.0005838030962794167	0.001337629951944906
368.44254	0.0005848447759599195	0.001335966881804997	0.0005901370863702245	0.001335305931452513	0.0005821986207547671	0.001336297356981239
368.49976	0.0005849188123338148	0.001335528356935543	0.0005929131485641086	0.001339245910962541	0.000580921644218668	0.001333669579922044
368.6142	0.0005856886612613367	0.001335086424394249	0.0005907673744756925	0.001346155681680766	0.0005831493046541587	0.001329551795750991
368.72864	0.0005865021827378932	0.00133576362093212	0.0005880772040537689	0.001351224424793219	0.0005857146720799554	0.00132803321900157
368.78586	0.0005860679631404793	0.00133676389150335	0.0005840204858439485	0.001354786373529904	0.0005870917017887447	0.001327752650490073
368.84308	0.0005851359754547345	0.001337112328846562	0.0005783588402058398	0.001355498431979253	0.000588524543079182	0.001327919277280217
368.9003	0.0005842032300108419	0.001337101353519985	0.0005726952285065478	0.001354133923610016	0.000589957230762989	0.00132858506847497
368.95752	0.0005832708802011367	0.001336814617299572	0.0005670338674088102	0.001350464100764593	0.0005913893865973	0.001329989875567062
368.98615	0.0005828046090447081	0.001336502751621886	0.0005642023795060184	0.001346503599998086	0.000592105723814053	0.001331502327433786
369.01474	0.0005825090143740586	0.001336090016846014	0.0005641727462909648	0.001341334421238607	0.0005916771484156055	0.001333467814649718
369.07196	0.0005821641729940323	0.001335467222900407	0.0005681681558889895	0.001335471098480022	0.0005891621815465537	0.001335465285110599
369.12918	0.0005818345973595223	0.001334946701246798	0.0005724093199456117	0.001332951231716256	0.0005865472360664777	0.001335944436012069
369.1864	0.0005815052553444631	0.00133442652306531	0.0005766491045303278	0.001332497776208088	0.0005839333307515308	0.001335390896493922
369.24362	0.0005811829069066591	0.001333845464507396	0.0005806192361413385	0.001335027213550361	0.0005814647422893195	0.001333254589985914
369.30084	0.0005809909782838926	0.001333225834184107	0.0005793880391623165	0.00133871610416484	0.0005817924478446805	0.001330480699193741
369.41528	0.0005806572606224273	0.001332035145364927	0.0005749544328794556	0.001338624249208528	0.0005835086744939131	0.001328740593443127
369.4725	0.0005804907922013155	0.00133127925094657	0.0005727395494517585	0.001335942437925054	0.0005843664135760941	0.001328947657457327
369.52972	0.0005807678304155207	0.001330240782636042	0.000574264742776793	0.001330366523149794	0.0005840193742348846	0.001330177912379167
369.58694	0.0005814516328329872	0.001329681784337259	0.0005792194816744761	0.001328411850357732	0.0005825677084122427	0.001330316751327023
369.64417	0.000582136351394011	0.001329465220963358	0.0005841814299751669	0.00132895523006222	0.000581113812103433	0.001329720216413926
369.70139	0.0005828208393424242	0.001329568378432906	0.0005891401537721914	0.001331779140346693	0.0005796611821275407	0.001328462997476012
369.75861	0.0005832661334605099	0.001330301428678959	0.0005922772265039771	0.001339236475598883	0.0005787605869387762	0.001325833905218997
369.81583	0.0005828975647806906	0.0013308832105409	0.0005892189568167907	0.001345375622495263	0.0005797368687626407	0.001323637004563719
369.87305	0.0005824595090439009	0.001331121897403592	0.0005856305658701273	0.001348722645268438	0.0005808739806307876	0.001322321523471168
369.98749	0.0005815851985973764	0.001331415207576926	0.0005784628416320357	0.001353256282969235	0.0005831463770800466	0.001320494669880772
370.04471	0.0005807611485195778	0.001331569634834183	0.0005723973028601285	0.001355123758092002	0.0005849430713493024	0.001319792573205273
370.10193	0.0005798299089509276	0.001331341531572765	0.0005656435198336778	0.001354195780406139	0.0005869231035095524	0.001319914407156078
370.15915	0.0005788998850129821	0.001330836969599142	0.0005588969523232248	0.00135105004737566	0.0005889013513578607	0.001320730430710883
370.21637	0.0005779713425496173	0.001329971020693716	0.0005521594830264646	0.001344841576483132	0.0005908772723111936	0.001322535742799008
370.245	0.0005775821722515367	0.001329214365117609	0.0005494476698367372	0.001338924365175963	0.0005916494234589365	0.001324359365088432
370.27359	0.00057761412887896	0.001328378470333446	0.0005504234983321166	0.001332318013881417	0.0005912094441523815	0.001326408698559461
370.33081	0.0005780616876394126	0.001327372673774591	0.0005557333187547352	0.001324939392777811	0.0005892258720817513	0.001328589314272981
370.44525	0.0005789609348298019	0.001326338155459459	0.0005663758701915763	0.001318441944271675	0.0005852534671489146	0.001330286261053351
370.55969	0.0005796516178320938	0.001326103166244363	0.0005776453121563158	0.001317633233027703	0.0005806547706699829	0.001330338132852694
370.61691	0.0005799016064297211	0.001326098640127587	0.0005835668686425653	0.001319821332010999	0.000578068975323299	0.001329237294185881
370.67413	0.0005801514752543296	0.001326232511960584	0.0005894768096729491	0.001324241682449115	0.0005754888080450198	0.001327227926716318
370.70276	0.0005802764253416642	0.001326375500568869	0.000592428721204073	0.001327545227545352	0.0005742002774104598	0.001325790637080627
370.73135	0.0005804011879606755	0.001326677695969849	0.0005953739952009872	0.001333010207097582	0.0005729147843405196	0.001323511440405983
370.75995	0.0005802784532622233	0.001327128757650809	0.0005950700394054673	0.001340463363725487	0.0005728826601906012	0.00132046145461347
370.78857	0.0005799199670426201	0.001327447183580128	0.000591672531691353	0.001346241649287303	0.0005740436847182536	0.00131804995072654
370.84579	0.0005790891049103355	0.001327673179937566	0.0005833731775133935	0.001352538038596054	0.0005769470686088065	0.001315240750608322
370.90302	0.000578260092752094	0.001327619680223936	0.0005750858034523626	0.001355375381523493	0.0005798472374019597	0.001313741829574158
370.96024	0.0005774337750544088	0.001327364407328616	0.0005668216855507272	0.001355839265505431	0.0005827398198062496	0.001313126978240208
371.01746	0.0005766683524237721	0.001326868169698105	0.0005590288723277511	0.001353768987004304	0.0005854880924717827	0.001313417761045006
371.1319	0.0005753935151893583	0.001325640575142725	0.0005454253498278226	0.00134577600984995	0.0005903775978701262	0.001315572857789113
371.18912	0.0005747615402006772	0.001324781054114012	0.000538672520627675	0.001338543483335895	0.0005928060499871783	0.001317899839503071
371.21771	0.0005744468847923399	0.001324225789490406	0.0005353090514758675	0.001333398158947969	0.0005940158014505762	0.001319639604761624
371.24634	0.0005742260022834728	0.00132341324608204	0.0005330152680945425	0.001325253399038509	0.0005948313693779381	0.001322493169603805
371.27496	0.0005744240609958445	0.001322563306413986	0.0005355031288999639	0.001316608687373074	0.0005938845270437848	0.001325540615934442
371.30356	0.0005747990148787193	0.001321995020680249	0.0005400087621667901	0.001311098269903303	0.0005921941412346839	0.001327443396068721
371.36078	0.0005755515872475972	0.001321278754148268	0.0005490468540111378	0.001304579027518285	0.000588803953865827	0.00132962861746326
371.418	0.0005763014185302388	0.001320932011014028	0.0005580486743665822	0.00130169260856986	0.000585427790612067	0.001330551712236112
371.47522	0.0005770482813140174	0.001321015287356824	0.0005670118537640803	0.001302364642947608	0.0005820664950889859	0.001330340609561433
371.53244	0.0005771375530683693	0.001321629997815712	0.0005720414850689042	0.001307045184623089	0.0005796855870681018	0.001328922404412023
371.58966	0.0005767313996986788	0.001321752701788085	0.0005741005741726627	0.001309619551158104	0.0005780468124616869	0.001327819277103076
371.7041	0.0005759245085144559	0.001321262409436	0.0005781707893656237	0.001313396385298906	0.000574801368088872	0.001325195421504547
371.81854	0.000575985237969931	0.001319996225145399	0.0005814564034325509	0.001318276993670761	0.000573249655238621	0.001320855840882718
371.93298	0.0005766152032282016	0.001319680282025009	0.0005842043112883908	0.001324893860437707	0.0005728206491981071	0.001317073492818659
371.9902	0.0005769265330431082	0.001319941590284958	0.0005855607122634397	0.001331257284404634	0.0005726094434329423	0.00131428374322512
372.0188	0.0005768004493239806	0.001320248697477391	0.0005832617931487695	0.001336039238390842	0.0005735697774115862	0.001312353427020665
372.04742	0.0005765406343969626	0.001320377861326244	0.0005795501150255049	0.001338827315557717	0.0005750358940826916	0.001311153134210507
372.10464	0.0005760147677994603	0.00132038636885229	0.0005720753893220089	0.00134128574097594	0.0005779844570381861	0.001309936682790465
372.16187	0.000575493221599533	0.001320195697788525	0.000564667066655753	0.001341053995329717	0.000580906299071423	0.001309766549017929
372.21909	0.0005749762844895304	0.001319801124489989	0.0005573303497235443	0.001337972973666518	0.0005837992518725234	0.001310715199901725
372.24768	0.000574768443027942	0.001319455637175456	0.0005543052745287239	0.001334417163698378	0.0005850000272775511	0.001311974873913995
372.27631	0.0005747416516234235	0.001319083711250115	0.0005535645172938004	0.001330480697549308	0.000585330218788235	0.001313385218100518
372.39075	0.0005749201097026669	0.001318318808107807	0.0005542449996313648	0.001322524437198967	0.0005852576647383178	0.001316215993562227
372.50519	0.000575041469777174	0.001318089513338186	0.000555232061378812	0.001316569057243108	0.0005849461739763548	0.001318849741385725
372.61963	0.0005746338556600162	0.001317881946615425	0.0005591649467835297	0.00131261534733875	0.0005823683100982595	0.001320515246253763
372.73407	0.0005742090074444947	0.001317423639086863	0.0005631427615312832	0.001312119164629458	0.0005797421304011004	0.001320075876315566
372.84851	0.0005739391783854772	0.001316870617433707	0.0005630090712329929	0.001313112889284294	0.0005794042319617192	0.001318749481508413
372.96295	0.000573695183186591	0.001316355309524049	0.0005622502463453505	0.001311482090298339	0.0005794176516072114	0.001318791919136903
373.07739	0.0005735659474609959	0.001315811740224562	0.0005646011277629083	0.001308023915243615	0.0005780483573100396	0.001319705652715035
373.19183	0.0005734862900904362	0.001315431213297755	0.0005683198491713889	0.001308012951571175	0.0005760695105499597	0.001319140344161045
373.30627	0.0005732462189641215	0.001315222400472498	0.0005700910601247311	0.001310871016164509	0.0005748237983838167	0.001317398092626493
373.42072	0.000572849201402789	0.001314829327626701	0.000569958031586313	0.001312783040981305	0.0005742947863110271	0.001315852470949399
373.53516	0.000572526974911805	0.001314257736530452	0.0005679004205544182	0.001316386762590029	0.0005748402520904984	0.001313193223500662
373.6496	0.0005723595839709494	0.001313744257768725	0.0005617084873475703	0.001315345283226424	0.0005776851322826389	0.001312943745039876
373.70682	0.0005722731673719477	0.001313492770794212	0.0005587290166865377	0.00131265230329169	0.0005790452427146527	0.001313913004545473
373.76404	0.0005722206456719316	0.001313193370520455	0.0005577221652929291	0.001306394980314596	0.000579469885861433	0.001316592565623384
373.82126	0.0005722529066314335	0.001312956198817667	0.0005613775441977231	0.001302498322086747	0.0005776905878482888	0.001318185137183126
373.87848	0.000572283617847095	0.001312782859358567	0.0005651525557445557	0.001301074241796956	0.0005758491488983648	0.001318637168139373
373.9357	0.0005723081941052075	0.001312657235530489	0.0005688189633216198	0.001301159362450625	0.0005740528094970014	0.001318406172070421
373.99292	0.000572323913493172	0.001312602435175422	0.0005723036197428998	0.001303268789099759	0.000572334060368308	0.001317269258213253
374.10736	0.000572070609676552	0.00131249243572704	0.0005716060705193433	0.001307502048680275	0.0005723028792551564	0.001314987629250423
374.2218	0.0005717878012479944	0.001312255968014204	0.0005703786900838883	0.001308210465267958	0.0005724923568300474	0.001314278719387327
374.45068	0.0005713527193316075	0.001311768705126019	0.0005716097498384518	0.001308581739428452	0.0005712242040781854	0.001313362187974803
374.67957	0.0005708051460424553	0.001311461251355169	0.0005693295467219451	0.001311174911679866	0.0005715429457027104	0.001311604421192821
374.90845	0.0005697762908733089	0.001311142203833792	0.000565051439704623	0.001309823816645788	0.0005721387164576518	0.001311801397427794
374.96567	0.000569477636287667	0.001310899344162275	0.0005639408550219599	0.001308189404339655	0.0005722460269205204	0.001312254314073585
375.02289	0.0005693199548501152	0.00131048310853974	0.0005643910739069857	0.001304751887179569	0.0005717843953216799	0.001313348719219825
375.13733	0.0005693855938515618	0.001310138081614568	0.0005695175521044736	0.001303527820535217	0.0005693196147251059	0.001313443212154244
375.19455	0.0005693978334911939	0.001310118114334867	0.0005718770777742692	0.001304817169067034	0.0005681582113496563	0.001312768586968784
375.25177	0.0005693520104737197	0.001310264507761409	0.0005734274392681834	0.001308457192284125	0.0005673142960764878	0.001311168165500051
375.30899	0.0005690206962124721	0.001310387739368597	0.0005707230774974412	0.001311580083617145	0.0005681695055699874	0.001309791567244323
375.36621	0.0005686612761348659	0.001310354419508444	0.0005676636222981058	0.00131213758444469	0.000569160103053246	0.001309462837040321
375.48065	0.0005679586174275242	0.001310054067345185	0.0005620050978197876	0.001308505083558091	0.0005709353772313925	0.001310828559238732
375.53787	0.0005677423046603964	0.001309788917794139	0.0005630952586152203	0.001303970417395675	0.0005700658276829843	0.001312698167993372
375.59509	0.0005675867353105089	0.001309612670738914	0.0005659470050713883	0.001302343464821154	0.0005684066004300692	0.001313247273697794
375.70953	0.0005672542292359256	0.00130936838461782	0.0005711109707720498	0.00130321053894519	0.0005653258584678635	0.001312447307454135
375.76675	0.0005670565298112683	0.001309296436331101	0.0005724096613508963	0.001306254352663786	0.0005643799640414542	0.001310817478164758
375.82397	0.0005668147701484224	0.001309201107349083	0.0005715039041660215	0.001308165315393586	0.0005644702031396228	0.001309719003326832
376.05286	0.000565881704617624	0.001308644988136554	0.0005674784245683394	0.001310949960287037	0.0005650833446422663	0.001307492502061312
376.1673	0.0005654890096946907	0.00130841431742342	0.0005649573559711427	0.001310365830914027	0.0005657548365564646	0.001307438560678117
376.28174	0.0005650557916672058	0.001308245762389242	0.0005640008346986313	0.001307390206218367	0.0005655832701514932	0.001308673540474679
376.39618	0.000564563243390169	0.001308076818447206	0.0005662129697749028	0.001307026679369558	0.0005637383801978021	0.00130860188798603
376.51062	0.0005640264584938992	0.001307980446570664	0.0005672222303838829	0.001310407820157828	0.0005624285725489075	0.001306766759777083
376.62506	0.000563274316170187	0.001307765619116518	0.0005627375789497625	0.001311824511125697	0.0005635426847803992	0.001305736173111928
376.7395	0.0005625455030945598	0.001307347966516981	0.0005587441941729861	0.001308948384413036	0.0005644461575553467	0.001306547757568954
376.85394	0.0005620632917753126	0.001306877219791679	0.0005607131487658014	0.00130545204027326	0.0005627383632800683	0.001307589809550889
376.96838	0.0005615873896992645	0.001306513854768872	0.000562762769178259	0.001305695237048852	0.0005609996999597673	0.001306923163628883
377.08282	0.0005611369875437378	0.001306175233321583	0.0005619806642522238	0.001307617427630008	0.0005607151491894949	0.00130545413616737
377.19727	0.0005606780732969666	0.001305916000555441	0.0005604087968254623	0.001307556255394572	0.0005608127115327188	0.001305095873135875
378.11279	0.0005560385040667416	0.001303074310247906	0.0005556647335862111	0.001303232636097135	0.0005562253893070069	0.001302995147323291
379.02832	0.0005514798511937726	0.001299929910940076	0.0005516238138384501	0.001301765473392399	0.0005514078698714339	0.001299012129713914
380.85938	0.0005426439261242706	0.001292753612056204	0.0005426439261242706	0.001294571183845122	0.0005426439261242706	0.001291844826161745
388.18359	0.0005087392596257027	0.001260677804335801	0.0005087392596257027	0.001262937331840808	0.0005087392596257027	0.001259548040583297
395.50781	0.0004773573446904509	0.001225444774204577	0.0004773573446904509	0.001227665975819224	0.0004773573446904509	0.001224334173397253
402.83203	0.0004482611333864864	0.001187410904919603	0.0004482611333864864	0.001189492512091582	0.0004482611333864864	0.001186370101333614
406.49414	0.0004345125926670337	0.001165609085733142	0.0004345125926670337	0.001167610924713279	0.0004345125926670337	0.001164608166243074
408.3252	0.0004278716997839922	0.001151594596698719	0.0004278716997839922	0.001153556003938839	0.0004278716997839922	0.001150613893078659
409.24072	0.0004246058112874288	0.001140876574042094	0.0004246058112874288	0.001142817764968986	0.0004246058112874288	0.001139905978578648
409.4696	0.0004237932356301004	0.001136551844041888	0.0004237932356301004	0.001138487985926014	0.0004237932356301004	0.001135583773099826
409.69849	0.0004229822340336888	0.001129404839822111	0.0004229822340336888	0.001131335935507043	0.0004229822340336888	0.001128439291979645
409.75571	0.0004227796599773173	0.001126128193585575	0.0004227796599773173	0.00112805802821104	0.0004227796599773173	0.001125163276272842
409.81293	0.0004241774386039317	0.001120014025058052	0.0004241774386039317	0.001121942598832188	0.0004241774386039317	0.001119049738170984
409.87015	0.000430913981646541	0.001116338105554533	0.000430913981646541	0.001118265418691394	0.000430913981646541	0.001115374448986103
409.92737	0.0004376743726153941	0.001116030673471144	0.0004376743726153941	0.001117956726190648	0.0004376743726153941	0.001115067647111391
409.98459	0.0004442689888859532	0.001118949615731219	0.0004442689888859532	0.001120874408259098	0.0004442689888859532	0.001117987219467279
410.01318	0.0004461698708522776	0.001122241978002462	0.0004461698708522776	0.001124166037635368	0.0004461698708522776	0.001121279948186009
410.04181	0.000446091442556611	0.001124911521231216	0.000446091442556611	0.001126835053798961	0.000446091442556611	0.001123949754947344
410.15625	0.0004456655133942759	0.001129560017116631	0.0004456655133942759	0.001131481030481394	0.0004456655133942759	0.00112859951043425
410.38513	0.0004448148841773853	0.001133686416311868	0.0004448148841773853	0.001135602394296601	0.0004448148841773853	0.001132728427319501
410.61401	0.0004439658447912925	0.001135736778691379	0.0004439658447912925	0.001137647725622503	0.0004439658447912925	0.001134781305225817
411.07178	0.00044227258995696	0.001137631438557241	0.00044227258995696	0.001139532337707357	0.00044227258995696	0.001136680988982183
411.9873	0.0004389054228896509	0.001138162893491095	0.0004389054228896509	0.00114004376318318	0.0004389054228896509	0.001137222458645052
413.81836	0.0004322577590507215	0.00113505195155995	0.0004322577590507215	0.001136893088617219	0.0004322577590507215	0.001134131383031315
417.48047	0.0004194469700681207	0.001124186959830582	0.0004194469700681207	0.001125950319012376	0.0004194469700681207	0.001123305280239685
424.80469	0.0003951835183885804	0.001097570922290228	0.0003951835183885804	0.001099187276853848	0.0003951835183885804	0.001096762745008418
439.45312	0.0003518487658987864	0.001040714608604947	0.0003518487658987864	0.001042075147641527	0.0003518487658987864	0.001040034339086657
454.10156	0.000314419536910177	0.0009845199246868504	0.000314419536910177	0.000985671961456666	0.000314419536910177	0.0009839439063019427
468.75	0.0002818805468561543	0.000930409380548848	0.0002818805468561543	0.0009313917685656399	0.0002818805468561543	0.0009299181865404521
483.39844	0.0002535392594048236	0.0008786700354055763	0.0002535392594048236	0.0008795136149746422	0.0002535392594048236	0.0008782482456210433
498.04688	0.0002285495690748428	0.0008290402155726053	0.0002285495690748428	0.0008297693583061066	0.0002285495690748428	0.0008286756442058547
512.6953099999999	0.0002066053633905856	0.0007804859153127502	0.0002066053633905856	0.0007811199690060508	0.0002066053633905856	0.0007801688884660999
527.34375	0.0001872945223952139	0.0007304722847714206	0.0001872945223952139	0.0007310267244422719	0.0001872945223952139	0.0007301950649359949
534.66797	0.0001785054929376617	0.000701477015586321	0.0001785054929376617	0.0007019964875092495	0.0001785054929376617	0.0007012172796248567
538.33008	0.00017433490899927	0.0006827227088595884	0.00017433490899927	0.0006832257653794946	0.00017433490899927	0.0006824711805996353
540.16113	0.0001722860963116044	0.0006698634798436056	0.0001722860963116044	0.0006703585800842869	0.0001722860963116044	0.000669615929723265
541.0766599999999	0.0001712705673292484	0.0006610878983228858	0.0001712705673292484	0.0006615790814279094	0.0001712705673292484	0.0006608423067703741
541.9921900000001	0.0001702609407661285	0.000648161880908417	0.0001702609407661285	0.0006486491868628947	0.0001702609407661285	0.0006479182279311782
542.4499499999999	0.0001697583073238638	0.0006374492066012714	0.0001697583073238638	0.0006379345888172466	0.0001697583073238638	0.0006372065154932837
542.6788299999999	0.0001695075190435956	0.0006289654243352018	0.0001695075190435956	0.0006294498483638156	0.0001695075190435956	0.0006287232123208949
542.79327	0.0001693822831736925	0.0006227908150515239	0.0001693822831736925	0.0006232747609035415	0.0001693822831736925	0.000622548842125515
542.90771	0.0001692571291797806	0.0006134766090157576	0.0001692571291797806	0.0006139600773012798	0.0001692571291797806	0.0006132348748729965
542.96497	0.0001691945465548009	0.0006057236842040966	0.0001691945465548009	0.0006062069139962978	0.0001691945465548009	0.0006054820693079959
542.99353	0.0001697490678977303	0.0005984806750727948	0.0001697490678977303	0.000598963615355719	0.0001697490678977303	0.0005982392049313328
543.02216	0.00017554899855071	0.0005905851547541569	0.00017554899855071	0.0005910681460823269	0.00017554899855071	0.0005903436590900718
543.05078	0.0001837006891184079	0.000586288545486436	0.0001837006891184079	0.0005867712471968702	0.0001837006891184079	0.0005860471946312189
543.07935	0.0001918865530960849	0.000584293725540108	0.0001918865530960849	0.00058477647855628	0.0001918865530960849	0.000584052349032022
543.1366	0.0002082819119819306	0.0005851279025671955	0.0002082819119819306	0.0005856104175461919	0.0002082819119819306	0.0005848866450776974
543.16522	0.0002164738054629601	0.0005879702805835129	0.0002164738054629601	0.0005884525062361927	0.0002164738054629601	0.0005877291677571731
543.19385	0.0002240309562199173	0.0005944983950821157	0.0002240309562199173	0.0005949806721757503	0.0002240309562199173	0.0005942572565352985
543.22241	0.0002263483911437934	0.000602571852504801	0.0002263483911437934	0.000603053840671347	0.0002263483911437934	0.000602330858421528
543.25104	0.0002263490540869054	0.0006076121167877331	0.0002263490540869054	0.0006080941560247768	0.0002263490540869054	0.0006073710971692114
543.36548	0.0002261827880673416	0.0006189387780148502	0.0002261827880673416	0.0006194203421162071	0.0002261827880673416	0.0006186979959641718
543.47992	0.0002260186898650695	0.0006255466801936522	0.0002260186898650695	0.0006260277697646316	0.0002260186898650695	0.0006253061354081625
543.5943600000001	0.000225854711751786	0.0006302492846796785	0.000225854711751786	0.0006307299003246353	0.000225854711751786	0.0006300089768572001
543.8232400000001	0.0002255271302153637	0.0006368487165524432	0.0002255271302153637	0.00063732838615462	0.0002255271302153637	0.0006366088817513548
544.28101	0.000224873346949863	0.0006449620269560351	0.000224873346949863	0.0006454398116831794	0.000224873346949863	0.000644723134592463
544.73877	0.0002242214528302973	0.0006500460589257227	0.0002242214528302973	0.0006505219683415937	0.0002242214528302973	0.0006498081042177873
545.6543	0.000222923299889966	0.0006562929919846981	0.000222923299889966	0.0006567651792300119	0.000222923299889966	0.0006560568983620412
547.48535	0.0002203491942628412	0.0006623368685195023	0.0002203491942628412	0.0006628017235814851	0.0002203491942628412	0.000662104440988511
549.31641	0.0002178043816908387	0.000664809243797868	0.0002178043816908387	0.0006652669131407523	0.0002178043816908387	0.0006645804091264259
552.97852	0.0002128164835531405	0.0006653452891307491	0.0002128164835531405	0.0006657890121313098	0.0002128164835531405	0.0006651234276304688
556.64062	0.0002079911747972073	0.0006631594294756478	0.0002079911747972073	0.0006635897501307553	0.0002079911747972073	0.0006629442691480941
563.96484	0.0001987115262153121	0.0006551892645012621	0.0001987115262153121	0.0006555943099631234	0.0001987115262153121	0.0006549867417703314
571.2890599999999	0.0001899389405126839	0.000644998901571519	0.0001899389405126839	0.0006453805544810087	0.0001899389405126839	0.0006448080751167741
585.9375	0.0001739048101952202	0.0006221981997179063	0.0001739048101952202	0.0006225380526127225	0.0001739048101952202	0.0006220282732704983
615.23438	0.00014673929156222	0.0005751384005604848	0.00014673929156222	0.0005754108515989689	0.00014673929156222	0.0005750021750412429
644.53125	0.0001246705978900697	0.000530702352696124	0.0001246705978900697	0.0005309236300115867	0.0001246705978900697	0.0005305917140383926
673.82812	0.0001064832777838516	0.0004896427542877898	0.0001064832777838516	0.0004898245363600144	0.0001064832777838516	0.0004895518632516775
703.125	9.214357771891173e-05	0.0004527218696005476	9.214357771891173e-05	0.0004528727279334925	9.214357771891173e-05	0.0004526464404340752
732.42188	7.953865635308562e-05	0.0004197578831744447	7.953865635308562e-05	0.0004198842185898376	7.953865635308562e-05	0.0004196947154667483
761.71875	6.892569368403347e-05	0.0003896324488889462	6.892569368403347e-05	0.0003897391149315822	6.892569368403347e-05	0.0003895791158676283
791.01562	6.002351948607996e-05	0.0003623601727106326	6.002351948607996e-05	0.0003624509002346637	6.002351948607996e-05	0.000362314808948617
820.3125	5.24943101909448e-05	0.0003376175557258943	5.24943101909448e-05	0.0003376952479490945	5.24943101909448e-05	0.0003375787096142942
849.60938	4.612966268583256e-05	0.0003151571516240483	4.612966268583256e-05	0.0003152240928876757	4.612966268583256e-05	0.0003151236809922346
878.90625	4.073742618106356e-05	0.0002947612178789525	4.073742618106356e-05	0.0002948192237578774	4.073742618106356e-05	0.00029473221493949
937.5	3.21457305270768e-05	0.0002593636964158032	3.21457305270768e-05	0.000259407922267818	3.21457305270768e-05	0.0002593415834897958
996.09375	2.565913164083284e-05	0.0002297908591032646	2.565913164083284e-05	0.00022982519247313	2.565913164083284e-05	0.0002297736924183319
1054.6875	2.073886116541823e-05	0.0002048819937852182	2.073886116541823e-05	0.00020490906934961	2.073886116541823e-05	0.0002048684560030223
1113.2812	1.692361266373241e-05	0.0001837238900817412	1.692361266373241e-05	0.0001837455389685634	1.692361266373241e-05	0.0001837130656383301
1171.875	1.395442048648435e-05	0.000165616743253742	1.395442048648435e-05	0.0001656342663813289	1.395442048648435e-05	0.0001656079816899486
1230.4688	1.161572960853329e-05	0.000150024688868652	1.161572960853329e-05	0.0001500390285264957	1.161572960853329e-05	0.0001500175190397302
1289.0625	9.740262652898999e-06	0.0001365132660950784	9.740262652898999e-06	0.000136525116641269	9.740262652898999e-06	0.0001365073408219831
1406.25	6.995720559676557e-06	0.0001143675847780476	6.995720559676557e-06	0.000114375890526613	6.995720559676557e-06	0.000114363431903765
1523.4375	5.156456552986922e-06	9.715841660015541e-05	5.156456552986922e-06	9.71644130120237e-05	5.156456552986922e-06	9.715541839422126e-05
1640.625	3.883025686981987e-06	8.352588818346213e-05	3.883025686981987e-06	8.353032699748965e-05	3.883025686981987e-06	8.352366877644837e-05
1757.8125	2.980732140705986e-06	7.254974843372801e-05	2.980732140705986e-06	7.255310533566115e-05	2.980732140705986e-06	7.254806998276145e-05
1875	2.322776221154057e-06	6.357864502137742e-05	2.322776221154057e-06	6.358123120991764e-05	2.322776221154057e-06	6.357735192710732e-05
2109.375	1.472606464966997e-06	4.992100491392017e-05	1.472606464966997e-06	4.992261332938578e-05	1.472606464966997e-06	4.992020070618738e-05
2343.75	9.755309741446461e-07	4.004957991945038e-05	9.755309741446461e-07	4.00506327081154e-05	9.755309741446461e-07	4.004905352511787e-05
